Catalog Number,Barcode,Catalog,Class,Order,Family,Scientific Name,Type Status,Type Citation,Other Identifications,Sex and Stage,Preparation,Bioregion,Distribution,Country,Province/State,District/County,Precise Locality,Elevation (m),Centroid Latitude,Centroid Longitude,Field Number,Collector(s),Collecting Date,Specimen Count,Record Status,Genetic Sample Type,Biorepository Number,Bold ID,GenBank Numbers,Preservation Method,Embargo?,Depleted?,Record Last Modified,EZID
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Nosopsyllus (Gerbillophilus) henleyi henleyi (Rothschild, 1904)",,,,,Slide,Palaearctic,Libya,,,,,,,,,,,3,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,1/3/2017 16:19,http://n2t.net/ark:/65665/35a5ad053-31c8-4284-a017-56255689ced1
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Stenoponia tripectinata barcana Jordan, 1958",,,,,Slide,Palaearctic,Libya,,,,,,,,,,,5,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,12/16/2016 19:49,http://n2t.net/ark:/65665/396d78616-2dec-4766-8a78-ea09987830c5
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Stenoponia tripectinata blanda Jordan, 1958",,,,,Slide,Palaearctic,Libya,,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,12/16/2016 19:49,http://n2t.net/ark:/65665/3dbc5083a-f6da-4ef5-8d39-5b747a6b1c90
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,Stenoponia tripectinata,,,,,Slide,Palaearctic,Libya,,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,12/16/2016 19:49,http://n2t.net/ark:/65665/30526d1c9-8510-48e9-9c1d-52782b99484c
,,Species Inventory,Insecta,Siphonaptera,Coptopsyllidae,"Coptopsylla wassiliewi Wagner, 1932",,,,,Slide,Palaearactic,Libya; Morocco,,,,,,,,,,,11,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,12/15/2016 16:31,http://n2t.net/ark:/65665/3ec374771-9346-45d2-9522-493cab035353
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,Centetipsylla madagascariensis 1900,,,,,Slide,Afrotropical,Madagascar,,,,,,,,,,,4,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,1/3/2017 20:20,http://n2t.net/ark:/65665/3d1834e3a-b571-440f-acdb-6f6eaddca0c1
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Synopsyllus fonquernii Wagner & Roubaud, 1932",,,,,Slide,Afrotropical,Madagascar,,,,,,,,,,,10,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,1/3/2017 20:20,http://n2t.net/ark:/65665/39d8d2151-0bd7-4b27-a0a1-e829c150f045
,,Species Inventory,Insecta,Siphonaptera,Pygiopsyllidae,"Gryphopsylla hopkinsi Traub, 1957",,,,,Slide,Oriental,Malaysia,,,,,,,,,,,23,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,12/9/2016 17:29,http://n2t.net/ark:/65665/33dc9cc04-dafd-4aad-8312-246436eebd16
,,Species Inventory,Insecta,Siphonaptera,Pygiopsyllidae,"Medwayella limi Traub, 1972",,,,,Slide,Oriental,Malaysia,,,,,,,,,,,3,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,12/9/2016 17:30,http://n2t.net/ark:/65665/378933171-5842-4772-8c6f-a5d38342615f
,,Species Inventory,Insecta,Siphonaptera,Pygiopsyllidae,"Medwayella robinsoni tiomanica Traub, 1972",,,,,Slide,Oriental,Malaysia,,,,,,,,,,,13,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,12/9/2016 17:30,http://n2t.net/ark:/65665/3312371b8-f772-47d5-ad95-3b1f735d104b
,,Species Inventory,Insecta,Siphonaptera,Pygiopsyllidae,"Lentistivalius vomerus Traub, 1972",,,,,Slide,Oriental,Malaysia,,,,,,,,,,,82,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,12/9/2016 17:30,http://n2t.net/ark:/65665/3b44bf625-6a3f-45da-b57a-897c7ca04ab1
,,Species Inventory,Insecta,Siphonaptera,Pygiopsyllidae,"Medwayella dryadosa Traub, 1972",,,,,Slide,Oriental,Malaysia,,,,,,,,,,,47,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,12/9/2016 17:30,http://n2t.net/ark:/65665/3fb0bf932-f6e1-4cad-a036-6144b91d58f2
,,Species Inventory,Insecta,Siphonaptera,Pygiopsyllidae,"Medwayella phangi phangi Traub, 1972",,,,,Slide,Oriental,Malaysia,,,,,,,,,,,25,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,12/9/2016 17:30,http://n2t.net/ark:/65665/3263ad19f-7fec-4809-8ab2-2425274d9a38
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Macrostylophora (Macrostylophora) borneensis (Jordan, 1926)",,,,,Slide,Oriental,Malaysia,,,,,,,,,,,2,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,12/9/2016 17:31,http://n2t.net/ark:/65665/376547df4-8616-4572-897f-d99071a3806b
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Neopsylla dispar dispar Jordan, 1932",,,,,Slide,Oriental,Malaysia,,,,,,,,,,,114,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,12/9/2016 17:31,http://n2t.net/ark:/65665/392f181ba-ef19-4932-9e05-68de70720717
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Pariodontis subjugis Jordan, 1925",,,,,Slide,Oriental,Malaysia; Thailand,,,,,,,,,,,3,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,12/9/2016 17:30,http://n2t.net/ark:/65665/35e6e3a00-2292-48e8-b810-7a746a8857a9
,,Species Inventory,Insecta,Siphonaptera,Stivaliidae,"Gryphopsylla (Migrastivalius) jacobsoni (Jordan & Rothschild, 1922)",,,,,Slide,Oriental,Malaysia,,,,,,,,,,,3,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,12/9/2016 17:30,http://n2t.net/ark:/65665/329ecd7bb-2031-4de9-9e6b-d2c333793dce
,,Species Inventory,Insecta,Siphonaptera,Stivaliidae,"Lentistivalius (Destivalius) mjoebergi (Jordan, 1926)",,,,,Slide,Oriental,Malaysia,,,,,,,,,,,52,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,12/9/2016 17:30,http://n2t.net/ark:/65665/321230172-3f98-44ec-b8cd-df6bb11dfa44
,,Species Inventory,Insecta,Siphonaptera,Stivaliidae,"Lentistivalius (Lentistivalius) insolli (Traub, 1950)",,,,,Slide,Oriental,Malaysia,,,,,,,,,,,24,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,12/9/2016 17:31,http://n2t.net/ark:/65665/3b4b99754-7773-4969-9a3f-91e087ec9a4d
,,Species Inventory,Insecta,Siphonaptera,Stivaliidae,"Medwayella robinsoni robinsoni (Rothschild, 1905)",,,,,Slide,Oriental,Malaysia,,,,,,,,,,,319,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,12/9/2016 17:31,http://n2t.net/ark:/65665/39077dbc2-107d-43c5-88f7-2651278b946a
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,Dasypsyllus stejnegeri,,,,,Slide,Neotropical; Palaearctic,Mexico; Russia; Venesuela,,,,,,,,,,,18,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/14/2016 16:17,http://n2t.net/ark:/65665/38c2de0df-dcdb-44db-8dc2-4c07f25dd79c
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Foxella mexicana Fox, 1939",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,22,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/23/2016 19:18,http://n2t.net/ark:/65665/31e8bc33b-74f4-4990-8fc0-c98249444eba
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Jellisonia wisemani Eads, 1951",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,2,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/23/2016 19:18,http://n2t.net/ark:/65665/3eddcfaeb-b38c-417a-b5a2-c88a51ea66ed
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Thrassis peninsularis Lewis, 1993",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,5,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/23/2016 19:18,http://n2t.net/ark:/65665/3a3b1f023-ed1b-45ed-a28b-fe5057f80bae
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Ctenophthalmus (Alloctenus) cryptotis Traub & Barrera, 1966",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,4,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/23/2016 19:16,http://n2t.net/ark:/65665/30f9a9f1b-c655-4da2-b6d5-59b3afb403fe
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Anomiopsyllus nidiophilus Tipton & Mendez, 1968",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,140,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/23/2016 19:16,http://n2t.net/ark:/65665/3679c5d2f-2402-4b7a-8555-c31b3bde4103
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Ctenophthalmus pseudagyrtes micropus Traub, 1950",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,2,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/23/2016 19:16,http://n2t.net/ark:/65665/303ac7433-63d3-4d2d-a589-b54aa9e1ac42
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Stenoponia ponera Traub & Johnson, 1952",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,244,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/23/2016 19:16,http://n2t.net/ark:/65665/3cd88bd47-c128-4347-8e9b-c76fb7f19c8a
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Ceratophyllus coahuilensis Eads, 1956",,,,,Slide,Nearctic; Neotropical,"Mexico; United States (New Mexico, Texas)",,,,,,,,,,,38,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/7/2016 20:22,http://n2t.net/ark:/65665/37ddcfdda-10f6-4d42-bdd4-cc74bd8fd9cd
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Strepsylla schmidti Traub & Barrera, 1955",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/23/2016 19:16,http://n2t.net/ark:/65665/3c75db40c-a9df-48c0-81c4-f37c7adfd991
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,Cediopsylla spillmanni,,,,,Slide,Neotropical,Mexico; Peru,,,,,,,,,,,32,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/23/2016 19:04,http://n2t.net/ark:/65665/3df4ec105-ab36-47a8-89d4-022f0293c396
,,Species Inventory,Insecta,Siphonaptera,Pulicidae,"Tunga monositus Barnes & Radovsky, 1969",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,32,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",,,,,,,,11/23/2016 19:16,http://n2t.net/ark:/65665/35a32d32c-0c8d-44e9-b6b0-731cbb54fbe8
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Foxella (Afoxella) macgregori macgregori Barrera, 1953",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:17,http://n2t.net/ark:/65665/3794c5730-e38a-4bdf-a5e3-536a5dc38ef8
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Jellisonia hayesi breviloba Traub, 1950",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:18,http://n2t.net/ark:/65665/3700e04e6-a38b-4366-b20f-9c6a02420e90
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Kohlsia linni Hubbard, 1958",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:18,http://n2t.net/ark:/65665/3a81c150d-778d-4432-8d63-d540f09c03f3
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Kohlsia pelaezi Barrera, 1956",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,38,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:18,http://n2t.net/ark:/65665/3c84e2079-4521-41dc-b811-ceb8270c16b4
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Eumolpianus eumolpi americanus (Hubbard, 1950)",,,,,Slide,Nearctic; Neotropical,"Mexico; United States (Arizona, Colorado, New Mexico, Oregon, Utah, Washington)",,,,,,,,,,,252,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:19,http://n2t.net/ark:/65665/3e1f39cf2-0bca-44bb-9ea7-1ec7d44f9b50
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Jellisonia bonia Traub & Johnson, 1952",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:17,http://n2t.net/ark:/65665/3dc6870ab-ef89-4658-9f0f-4b71e3daab04
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Jellisonia hayesi hayesi Traub, 1950",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,10,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:18,http://n2t.net/ark:/65665/33f8eb053-c36a-4274-9e13-4e84a94260f1
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,Jellisonia hayesi,,,,,Slide,Neotropical,Mexico,,,,,,,,,,,7,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:18,http://n2t.net/ark:/65665/3b1d1de5a-1265-4225-954d-c465afcb36dc
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Jellisonia klotsi Traub, 1944",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,4,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:18,http://n2t.net/ark:/65665/3d0b1f026-d410-44c3-9847-0fdef2175c61
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Opisodasys (Sciuropsylla) robustus robustus (Jordan, 1925)",,,,,Slide,Nearctic; Neotropical,"Mexico; United States (Arizona, New Mexico)",,,,,,,,,,,29,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:19,http://n2t.net/ark:/65665/39b1d7029-ff5f-4f8f-9638-ccac9829ae83
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Pleochaetis exilis (Jordan, 1937)",,,,,Slide,Nearctic; Neotropical,"Mexico; United States (Arizona, Colorado, Kansas, Montana, Nebraska, New Mexico, Oklahoma, Oregon, Texas, Utah, Washington, Wyoming)",,,,,,,,,,,301,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:20,http://n2t.net/ark:/65665/39d995a4c-697f-4eb2-97d4-8950b64e9e40
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Plusaetis asetus (Traub, 1950)",,,,,Slide,Nearctic; Neotropical,"Mexico; United States (Arizona, Texas)",,,,,,,,,,,207,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:20,http://n2t.net/ark:/65665/30d8b5e93-dfe6-4ad0-afd7-038d2e1e9478
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Oropsylla (Opisocrostis) hirsutus (Baker, 1895)",,,,,Slide,Nearctic; Neotropical,"Mexico; United States (Arizona, Colorado, Kansas, Montana, Nebraska, New Mexico, North Dakota, Oklahoma, South Dakota, Texas, Utah, Wyoming)",,,,,,,,,,,414,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:20,http://n2t.net/ark:/65665/3cee29716-c4e7-4beb-8f59-f9bf6b3baaf2
,,Species Inventory,Insecta,Siphonaptera,Ischnopsyllidae,"Sternopsylla distinca texana (Fox, 1914)",,,,,Slide,Nearctic; Neotropical,"Mexico; United States (Alabama, Florida, Georgia, New Mexico, Oklahoma, South Carolina, Texas)",,,,,,,,,,,510,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:21,http://n2t.net/ark:/65665/33439fe6c-a70f-4379-99f9-1efeda3feaaa
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Dactylopsylla megasoma Barrera, 1953",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,4,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:17,http://n2t.net/ark:/65665/3fce6f095-39a7-42a7-85d2-2123a892813f
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Jellisonia grayi Hubbard, 1958",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,13,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:18,http://n2t.net/ark:/65665/3ff9ce26e-55d2-46fb-bf3e-b773c5e53cc0
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Jellisonia ironsi (Eads, 1947)",,,,,Slide,Nearctic; Neotropical,Mexico; United States (Texas),,,,,,,,,,,38,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:19,http://n2t.net/ark:/65665/3da28e7e9-6661-4a78-951e-93b177fb4d35
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Opisodasys (Sciuropsylla) robustus mexicanus Dampf, 1942",,,,,Slide,Nearctic; Neotropical,"Mexico; United States (Arizona, New Mexico)",,,,,,,,,,,2,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:19,http://n2t.net/ark:/65665/3351dc077-9096-41fe-a215-1551efcc7b1a
,,Species Inventory,Insecta,Siphonaptera,Ceratophyllidae,"Plusaetis sibynus sibynus (Jordan, 1925)",,,,,Slide,Nearctic; Neotropical,"Mexico; United States (Arizona, New Mexico)",,,,,,,,,,,901,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:20,http://n2t.net/ark:/65665/35ee8c92c-c4d9-480a-ba73-666afdaabd83
,,Species Inventory,Insecta,Siphonaptera,Ischnopsyllidae,"Myodopsylla gentilis Jordan & Rothschild, 1921",,,,,Slide,Nearctic; Neotropical,"Mexico; United States (California, Idaho, Montana, Nevada, Oregon, Texas, Washington, Wyoming)",,,,,,,,,,,129,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:21,http://n2t.net/ark:/65665/36dc4a0fa-7b4a-4e60-854e-4ee7183353e4
,,Species Inventory,Insecta,Siphonaptera,Leptopsyllidae,"Peromyscopsylla hesperomys adelpha (Rothschild, 1915)",,,,,Slide,Nearctic; Neotropical,"Mexico; United States (Arizona, California, Colorado, Kansas, Montana, Nevada, New Mexico, Oklahoma, Texas, Utah, Wyoming)",,,,,,,,,,,142,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:21,http://n2t.net/ark:/65665/3d24a2463-7511-4b6f-b4e2-11fe05246c9f
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,Meringis unidentified,,,,,Slide,Nearctic; Neotropical,"Mexico; United States (California, Idaho, Montana, New Mexico, Oregon, Utah, Washington)",,,,,,,,,,,82,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:21,http://n2t.net/ark:/65665/33bf8ff48-fa85-4f65-95c9-5ed34f6bda21
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Rhadinopsylla (Actenophthalmus) mexicana (Barrera, 1952)",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:18,http://n2t.net/ark:/65665/39e10d520-2804-457c-94ee-511914357380
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Anomiopsyllus martini Holland, 1965",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:18,http://n2t.net/ark:/65665/334e4733a-4fbb-4b53-8d02-98f3ef01bb87
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Anomiopsyllus nudatus hiemalis Eads & Menzies, 1948",,,,,Slide,Nearctic; Neotropical,"Mexico; United States (California, Colorado, Kansas, New Mexico, Texas)",,,,,,,,,,,16,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:21,http://n2t.net/ark:/65665/31e060f48-0f93-45d6-9da8-8fbbb9c99866
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Atyphloceras tancitari Traub & Johnson, 1952",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,10,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:17,http://n2t.net/ark:/65665/33980fada-5640-4c26-87bb-728bf029bf64
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Corrodopsylla curvata curvata (Rothschild, 1915)",,,,,Slide,Nearctic; Neotropical,"Mexico; United States (California, Colorado, Kansas, New Mexico, Texas)",,,,,,,,,,,29,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:17,http://n2t.net/ark:/65665/3ea506a28-f078-4ac3-9579-002c17345baf
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Corrodopsylla curvata lira Traub, 1950",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:17,http://n2t.net/ark:/65665/39a24fc19-68d0-4a4f-a8e9-7f453d9df5e7
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Ctenophthalmus (Nearctoctenophthalmus) haagi Traub, 1950",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,2,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:17,http://n2t.net/ark:/65665/38255e29d-b554-4be2-985b-00238408a467
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Epitedia wenmanni (Rothschild, 1904)",,,,,Slide,Nearctic; Neotropical,"Mexico; United States (Iowa, Montana)",,,,,,,,,,,6,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:17,http://n2t.net/ark:/65665/3cdb9168b-ee6f-4f2e-90f4-8a23a3a2ab7a
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Meringis altipecten Traub & Hoff, 1951",,,,,Slide,Nearctic; Neotropical,"Mexico; United States (California, New Mexico)",,,,,,,,,,,95,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:17,http://n2t.net/ark:/65665/3ecb3eb4c-33b0-401f-b067-baff9b1b47f1
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Meringis arachis (Jordan, 1929)",,,,,Slide,Nearctic; Neotropical,"Mexico; United States (Arizona, New Mexico, Texas)",,,,,,,,,,,81,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:17,http://n2t.net/ark:/65665/3e6b4b1a7-0c2e-43dc-9149-8f777060cac4
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Stenistomera alpina (Baker, 1895)",,,,,Slide,Nearctic; Neotropical,"Mexico; United States (Arizona, Colorado, Montana, Nevada, New Mexico, Utah, Wyoming)",,,,,,,,,,,89,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/7/2016 20:18,http://n2t.net/ark:/65665/3a5801e70-cfaf-4d7a-8bde-3e178671d059
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Strepsylla davisae Traub & Johnson, 1952",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,2,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:17,http://n2t.net/ark:/65665/384e11539-c3f0-4633-a04b-93ac14b3b749
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Strepsylla machadoi Barrera & Traub, 1963",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,5,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:17,http://n2t.net/ark:/65665/39b4e9548-3eff-4b9b-84ab-87569f002340
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Strepsylla mina Traub, 1950",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,23,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:17,http://n2t.net/ark:/65665/3cbfaaa25-1694-4c9f-8e56-ec8633491ae9
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,"Strepsylla taluna Traub & Johnson, 1952",,,,,Slide,Neotropical,Mexico,,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:17,http://n2t.net/ark:/65665/37dd33f09-2183-4369-9d20-3c4e8cf949c3
,,Species Inventory,Insecta,Siphonaptera,Hystrichopsyllidae,Strepsylla unidentified,,,,,Slide,Neotropical,Mexico,,,,,,,,,,,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",,,,,,,,11/23/2016 19:17,http://n2t.net/ark:/65665/3f2f84827-1524-426d-ad08-977c776aec20
