Order,Infraorder,Superfamily,FAMILY,SUBFAMILY,GENUS,SPECIES,subspecies,Author,YEAR,SYNONYM(S),,Fossil
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Delostichus,incisus,,Beaucournu & Torres-Mura,1988,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Nosopsyllus,incisus,,(Jordan & Rothschild),1913,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Palaeopsylla,incurva,,Jordan,1932,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Monopsyllus,indages,,Rothschild,1908,"Monopsyllus indages lis Ono, 1958; Ceratophyllus pteromydis Nordberg, 1935; Ceratophyllus tamias Wagner, 1927",,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Medwayella,independencia,,Hastriter,2014,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Ischnopsyllus,indicus,,Jordan,1931,"Ischnopsyllus tateishii Sugimoto, 1933",,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Ectinorus,ineptus,,Johnson,1957,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,,Phacopsylla,inexpectata,,(Smit),1950,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Paradoxopsyllus,inferioprocerus,,"Yu, Cao & Huang",1987,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Libyastus,infestus,,(Rothschild),1908,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Ischnopsyllus,infratentus,,"Wu, Wang & Liu",1988,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Chimaeropsyllidae,Chiastopsyllinae,Cryptopsylla,ingrami,,DeMeillon,1938,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Leptopsyllinae,Peromyscopsylla,ino,,Nakagawa & Sakaguti,1959,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Neopsylla,inopina,,Rothschild,1915,"Neopsylla texanus Stewart, 1930",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Hystrichopsyllidae,Hystrichopsyllinae,Ctenoparia,inopinata,,Rothschild,1909,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,inornatus,,Wagner,1916,"Ctenophthalmus phrator Jordan, 1929",,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Ectinorus,insignis,,Beaucournu & González-Acuña,2013,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Myodopsylla,insignis,,(Rothschild),1903,"Ceratophyllus crosbyi Baker, 1905; Myodopsylla subulata Chapin, 1919",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,insolita,,Jordan,1929,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Lentistivalius,insolli,,(Traub),1950,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,integella,,Jordan & Rothschild,1921,"Rhadinopsylla casta Jordan, 1928; Rhadinopsylla integella nivalis Yurkina, 1961; Rhadinopsylla integella paramonovi Argyropulo, 1941",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Paradoxopsyllus,integer,,Ioff,1946,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Doratopsyllinae,Adoratopsylla,intermedia,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Hystrichopsyllidae,Hystrichopsyllinae,Ctenoparia,intermedia,,Beaucournu & Kelt,1990,,,
Siphonaptera,Pulicomorpha,Vermipsylloidea  ,Vermipsyllidae,,Dorcadia,intermedia,,Liu,2000,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Nycteridopsylla,intermedia,,Lewis & Wilson,1982,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Paradoxopsyllus,intermedium,,"Guo, Liu & Wu",1994,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,intermedius,,Argyropulo,1935,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Ischnopsyllus,intermedius,,(Rothschild),1898,"Ischnopsyllus schmitzi Oudemans, 1909 (female Ischnopsyllus intermedius); Ceratopsylla wagneri Kohaut, 1903",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Paradoxopsyllus,intermedius,,"Hsieh, Yang & Li",1978,,,
Siphonaptera,Hystrichopsyllomorpha,Stephanocircidoidea,Stephanocircidae,Craneopsyllinae,Plocopsylla,inti,,Johnson,1957,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Nearctopsylla,ioff,,Sychevsky,1950,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Catallagia,ioffi,,Scalon,1950,,,
Siphonaptera,Pulicomorpha,Vermipsylloidea  ,Vermipsyllidae,,Dorcadia,ioffi,,Smit,1953,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Paraneopsylla,ioffi,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,ioffi,,Wagner,1930,,,
Siphonaptera,Pulicomorpha,Coptopsylloidea,Coptopsyllidae,,Coptopsylla,iranica,,Farhang-Azad,1966,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,iranus,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Nosopsyllus,iranus,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,iraqwi,,Laudisoit & Beaucournu,2009,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Pygiopsyllidae,,Bibikovana,iridis,,(Holland),1971,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Jellisonia,ironsi,,(Eads),1947,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Pulicinae,Pulex,irritans,,Linnaeus,1758,"Pulex irritans var. bahiensis Cunha, 1914; Pulex conepati Cunha, 1914; Pulex iritans fulvus Ioff, 1929; Pulex hominis Dugès, 1832; Pulex orientalis Kishida 1939; Pulex vulgaris DeGeer, 1778",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,isacantha,,(Rothschild),1907,"Rhadinopsylla isacantha continentalis Smit, 1957",,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Procaviopsylla,isidis,,(Rothschild),1903,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Myodopsylla,isidori,,(Weyenbergh),1881,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Oxyparius,isomalus,,(Waterston),1915,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Stenoponiinae,Stenoponia,ivanovi,,Ioff & Tiflov,1934,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Ectinorus,ixanus,,(Jordan),1942,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Strepsylla,ixtlanensis,,Acosta,2010,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Nosopsyllus,jabeljaisensis,,"Chaber, Lignereux, Cardenas, Melville & Beaucournu",2016,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Parapsyllus,jacksoni,,Smit,1965,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Gryphopsylla,jacobsoni,,(Jordan & Rothschild),1922,,,
Siphonaptera,Pulicomorpha,Vermipsylloidea  ,Vermipsyllidae,,Chaetopsylla,jamesoni,,Sakaguti,1958,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Anomiopsyllinae,Megarthroglossus,jamesoni,,Smit,1953,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Meringis,jamesoni,,Hubbard,1943,,,
Siphonaptera,Pulicomorpha,Coptopsylloidea,Coptopsyllidae,,Coptopsylla,janiceae,,Lewis,1973,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Caenopsylla,janineae,,Beaucournu& Gouat,1987,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,jaonis,,Jordan,1929,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Neopsylla,japonica,,Kumada,1958,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,japonica,,Sakaguti & Jameson,1956,,,
Siphonaptera,Hystrichopsyllomorpha,Stephanocircidoidea,Stephanocircidae,Stephanocircinae,Coronapsylla,jarvisi,,(Rothschild),1908,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Medwayella,javana,,(Jordan),1933,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Paraceras,javanicum,,(Ewing),1924,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,jeanneli,,Jordan,1929,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Catallagia,jellisoni,,Holland,1954,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Citellophilus,jenissejensis,,(Wagner),1902,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Ophthalmopsylla,jettmari,,Jordan,1929,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Macrostylophora,jiangkouensis,,Li & Huang,1979,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Macrostylophora,jingdongensis,,Li,1996,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Amphipsylla,jingtieshanensis,,"Ma, Zhang & Wang",1979,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Ischnopsyllus,jiniensis,,Xiao,1984,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Paradoxopsyllus,jinshajiangensis,,,,,,
Siphonaptera,Pulicomorpha,Coptopsylloidea,Coptopsyllidae,,Coptopsylla,joannae,,Lewis,1964,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Jellisonia,johnsonae,,Tipton & Mendez,1961,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Pygiopsyllidae,,Acanthopsylla,jordani,,Mardon,1973,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Corypsylla,jordani,,Hubbard,1940,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Hystrichopsyllidae,Hystrichopsyllinae,Ctenoparia,jordani,,Smit,1955,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,ceratophyllidae,Ceratophyllinae,Myoxopsylla,jordani,,Ioff & Argyropulo,1934,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Nearctopsylla,jordani,,Hubbard,1940,"Nearctopsylla hygini columbiana Wagner, 1940",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Phaenopsylla,jordani,,Lewis,1973,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Xenopsylla,jorgei,,Ribeiro,1975,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Leptopsyllinae,Paractenopsyllus,juliamarinus,,Duchemin,2004,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Amphipsylla,kalabukhovi,,Ioff & Tiflov,1939,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Paradoxopsyllus,kalabukhovi,,Labunets,1961,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Palaeopsylla,kappa,,Jameson & Hsieh,1969,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Ophthalmopsylla,karakum,,Zagniborodova,1953,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Ophthalmopsylla,kasakiensis,,Ioff,1929,,,
Siphonaptera,Hystrichopsyllomorpha,Stephanocircidoidea,Stephanocircidae,Craneopsyllinae,Plocopsylla,kasogonaga,,Schramm & Lewis,1988,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Callopsylla,kazbegiensis,,Goncharov,1980,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,kazbek,,Tiflov,1953,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Callopsylla,kaznakovi,,(Wagner),1928,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Kohlsia,keenani,,Tipton & Mendez,1961,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Opisodasys,keeni,,(Baker),1896,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,kemmelberg,,Laudisoit & Beaucournu,2007,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Dinopsyllinae,Dinopsyllus,kempi,,Jordan & Rothschild,1913,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Pygiopsyllidae,,Notiopsylla,kerguelensis,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Leptopsyllinae,Paractenopsyllus,kerguisteli,,Wagner,1938,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Ischnopsyllus,kilitbahricus,,Aktas,1990,,,
Siphonaptera,Hystrichopsyllomorpha,Stephanocircidoidea,Stephanocircidae,Craneopsyllinae,Plocopsylla,kilya,,Schramm & Lewis,1987,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Frontopsylla,kimae,,Kunitskaya & Erzhanov,2000,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Macrostylophora,kinabaluae,,Beaucournu & Wells,2005,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Ophthalmopsylla,kiritschenkovi,,(Wagner),1930,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,kirschenblatti,,,,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Rhopalopsyllinae,Gephyropsylla,klagesi,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Palaeopsylla,klebsiana,,Dampf,1911,,,(FOSSIL)
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Aviostivalius,klossi,,(Jordan & Rothschild),1922,"Pygiopsylla synetus Jordan & Rothschild, 1922",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Jellisonia,klotsi,,Traub,1944,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Tungidae,,Hectopsylla,knighti,,Traub & Gammons,1950,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Spilopsyllinae,Eospilopsyllus,kobberti,,Beaucournu & Perrichot,2012,,,(Fossil)
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Palaeopsylla,kohauti,,Dampf,1911,"Palaeopsylla kohauti orientalis Argyropulo, 1941",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Corypsylla,kohlsi,,Hubbard,1940,"Corypsylloides kohlsi Hubbard, 1940; Corypsylloides spinata I. Fox, 1940",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Phaenopsylla,kopetdag,,Ioff,1946,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Rothschildiana,kopsteini,,(Jordan),1931,,,
Siphonaptera,Pulicomorpha,Vermipsylloidea  ,Vermipsyllidae,,Chaetopsylla,korobkovi,,Tiflov & Kolpakova,1937,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Callopsylla,kozlovi,,(Wagner),1928,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Hystrichopsyllidae,Hystrichopsyllinae,Hystrichopsylla,kris,,Traub & Johnson,1952,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Palaeopsylla,kueichenae,,Xie & Yang,1982,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Ophthalmopsylla,kukuschkini,,Ioff,1928,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Amphipsylla,kulkarnii,,Lewis,1981,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,kullmanni,,Lewis,1973,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Frontopsylla,kunitskyi,,Maslennikova & Kunitskaya,1982,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Traubia,kuru,,Holland,1969,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Amphipsylla,kuznetzovi,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Neopsyllinae,Neopsylla,kweichowensis,,Liao,1974,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Hormopsylla,kyriophila,,Tipton & Mendez,1966,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Oropsylla,labis,,(Jordan & Rothschild),1922,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Geusibia,lacertosa,,(Smit),1975,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Pygiopsyllidae,,Bibikovana,laciniosa,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Frontopsylla,laeta,,(Jordan & Rothschild),1920,,,
Siphonaptera,Pulicomorpha,Pulicoidea,Pulicidae,Spilopsyllinae,Ornithopsylla,laetitiae,,Rothschild,1908,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Nosopsyllus,laeviceps,,,,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Ectinorus,lagidium,,Beaucournu & González,2005,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Callopsylla,lagomys,,(Wagner),1898,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Rhopalopsyllinae,Hectiella,lakoi,,(Guimarães),1948,,,
Siphonaptera,Pulicomorpha,Coptopsylloidea,Coptopsyllidae,,Coptopsylla,lamellifer,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Frontopsylla,lapponica,,(Nordberg),1935,"Acanthopsylla lapponica Nordberg, 1935; Frontopsylla lapponica prior Scalon, 1965",,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Caenopsylla,laptevi,,,,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Ectinorus,lareschiae,,Hastriter & Sage,2009,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Ceratophyllus,lari,,Holland,1951,,,
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Pulicinae,Pulex,larimerius,,Lewis & Grimaldi,1997,,,(FOSSIL)
Siphonaptera,Pulicomorpha,Pulicoidea  ,Pulicidae,Pulicinae,Echidnophaga,larina,,Jordan & Rothschild,1906,,,
Siphonaptera,Pulicomorpha,Vermipsylloidea  ,Vermipsyllidae,,Chaetopsylla,lasia,,Rothschild,1906,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Lycopsyllidae,,Lycopsylla,lasiorhini,,Mardon & Dunnet,1971,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Metastivalius,lasiurus,,(Jordan & Rothschild),1922,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Dasypsyllus,lasius,,,,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Orchopeas,latens,,(Jordan),1925,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Paradoxopsyllus,latus,,"Chen, Wei & Liu",1982,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Leptopsyllinae,Leptopsylla,lauta,,Rothschild,1915,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,ceratophyllidae,Ceratophyllinae,Myoxopsylla,laverani,,(Rothschild),1911,"Ctenopsylla copulabilis Weiss, 1917",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Palaeopsylla,laxata,,Jordan,1933,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Palaeopsylla,laxidigita,,Xie & Gong,1989,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Stivaliidae,,Stivalius,laxiolobulus,,"Li, Xie & Gong",1981,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,laxipojectus,,Liu,1992,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Doratopsyllinae,Xenodaeria,laxiproceria,,"Wu, Guo & Liu",1996,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Mitchella,laxisinuata,,"Liu, Wu & Wu",1977,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Paraceras,laxisinus,,"Xie, He & Li",1980,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Citellophilus,lebedewi,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Rhadinopsyllinae,Rhadinopsylla,leii,,"Xie, Gong & Duan",1990,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,,Ctenophthalmus,leirsi,,Beaucournu & Zewdneh,2017,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Lagaropsylla,leleupi,,Smit,1957,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Leptopsyllidae,Amphipsyllinae,Mesopsylla,lenis,,Jordan & Rothschild,1915,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Ptilopsylla,leptina,,,,,,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,leptodactylus,,Hubbard,1963,,,
Siphonaptera,Pygiopsyllomorpha,Pygiopsylloidea,Pygiopsyllidae,,Choristopsylla,leptophallus,,Mardon,1977,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Orchopeas,leucopus,,(Baker),1904,"Ceratophyllus aeger Rothschild, 1905",,
Siphonaptera,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalmidae,Ctenophthalminae,Ctenophthalmus,levanticus,,Lewis,1964,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ischnopsyllidae,Ischnopsyllinae,Nycteridopsylla,levantina,,Jordan,1942,,,
Siphonaptera,Pulicomorpha,Malacopsylloidea ,Rhopalopsyllidae,Parapsyllinae,Ectinorus,levipes,,(Jordan & Rothschild),1923,,,
Siphonaptera,Ceratophyllomorpha,Ceratophylloidea,Ceratophyllidae,Ceratophyllinae,Macrostylophora,levis,,(Jordan & Rothschild),1922,"Ceratophyllus agathus Jordan & Rothschild, 1922",,
