dwc:taxonID	dwc:parentNameUsageID	dwc:acceptedNameUsageID	dwc:originalNameUsageID	dwc:datasetID	dwc:taxonomicStatus	dwc:taxonRank	dwc:scientificName	gbif:genericName	dwc:specificEpithet	dwc:infraspecificEpithet	dwc:nameAccordingTo	dwc:namePublishedIn	dwc:nomenclaturalCode	dwc:nomenclaturalStatus	dwc:taxonRemarks	dcterms:references
105640	105630				ACCEPTED	INFRASPECIFIC_NAME	Rhopalopsyllus lugubris lugubris Jordan & Rothschild, 1908	Rhopalopsyllus	lugubris	lugubris			ICZN			
105650	105630				ACCEPTED	INFRASPECIFIC_NAME	Rhopalopsyllus lugubris cryptoctenes (Enderlein, 1912)	Rhopalopsyllus	lugubris	cryptoctenes			ICZN			
105660	xAN				ACCEPTED	SPECIES	Rhopalopsyllus lutzi (Baker, 1904)	Rhopalopsyllus	lutzi				ICZN			
105670	105660				ACCEPTED	INFRASPECIFIC_NAME	Rhopalopsyllus lutzi lutzi (Baker, 1904)	Rhopalopsyllus	lutzi	lutzi			ICZN			
105680	105660				ACCEPTED	INFRASPECIFIC_NAME	Rhopalopsyllus lutzi cleophontis (Rothschild, 1904)	Rhopalopsyllus	lutzi	cleophontis			ICZN			
105600	xAN				ACCEPTED	SPECIES	Rhopalopsyllus cacicus Jordan & Rothschild, 1908	Rhopalopsyllus	cacicus				ICZN			
105610	xAN				ACCEPTED	SPECIES	Rhopalopsyllus crypturi Wagner, 1939	Rhopalopsyllus	crypturi				ICZN			
xAQ	x4U				ACCEPTED	GENUS	Scolopsyllus									
105720	xAQ				ACCEPTED	SPECIES	Scolopsyllus colombianus Mendez, 1968	Scolopsyllus	colombianus				ICZN			
xAC	x4U				ACCEPTED	GENUS	Delostichus									
103840	xAC				ACCEPTED	SPECIES	Delostichus xenurus (Rothschild, 1914)	Delostichus	xenurus				ICZN			
103820	xAC				ACCEPTED	SPECIES	Delostichus smiti Jameson & Fulk, 1977	Delostichus	smiti				ICZN			
103830	xAC				ACCEPTED	SPECIES	Delostichus talis (Jordan, 1936)	Delostichus	talis				ICZN			
103800	xAC				ACCEPTED	SPECIES	Delostichus octomyos Jordan, 1942	Delostichus	octomyos				ICZN			
103810	xAC				ACCEPTED	SPECIES	Delostichus phyllotis Johnson, 1957	Delostichus	phyllotis				ICZN			
103780	xAC				ACCEPTED	SPECIES	Delostichus coxalis (Rothschild, 1909)	Delostichus	coxalis				ICZN			
103790	xAC				ACCEPTED	SPECIES	Delostichus incisus Beaucournu & Torres-Mura, 1988	Delostichus	incisus				ICZN			
xAG	x4U				ACCEPTED	GENUS	Eritranis									
104230	xAG				ACCEPTED	SPECIES	Eritranis andricus (Jordan, 1939)	Eritranis	andricus				ICZN			
xAE	x4U				ACCEPTED	GENUS	Listronius									
104260	xAE				ACCEPTED	SPECIES	Listronius robertsianus (Jordan, 1938)	Listronius	robertsianus				ICZN			
104270	xAE				ACCEPTED	SPECIES	Listronius plesiomorphus Beaucournu & Gallardo, 1991	Listronius	plesiomorphus				ICZN			
104280	xAE				ACCEPTED	SPECIES	Listronius ulus (Jordan & Rothschild, 1923)	Listronius	ulus				ICZN			
104250	xAE				ACCEPTED	SPECIES	Listronius fortis (Jordan & Rothschild, 1923)	Listronius	fortis				ICZN			
xAJ	x4U				ACCEPTED	GENUS	Tetrapsyllus									
104700	xAJ				ACCEPTED	SPECIES	Tetrapsyllus elutus Johnson, 1957	Tetrapsyllus	elutus				ICZN			
104710	xAJ				ACCEPTED	SPECIES	Tetrapsyllus tristis Johnson, 1957	Tetrapsyllus	tristis				ICZN			
104660	xAJ				ACCEPTED	SPECIES	Tetrapsyllus tantillus (Jordan & Rothschild, 1923)	Tetrapsyllus	tantillus				ICZN			
104670		104660			SYNONYM	SPECIES	Tetrapsyllus litis Jordan, 1936	Tetrapsyllus	litis				ICZN			
104690	xAJ				ACCEPTED	SPECIES	Tetrapsyllus bleptus (Jordan & Rothschild, 1923)	Tetrapsyllus	bleptus				ICZN			
104600	xAJ				ACCEPTED	SPECIES	Tetrapsyllus contortix Jameson & Fulk, 1977	Tetrapsyllus	contortix				ICZN			
104610	xAJ				ACCEPTED	SPECIES	Tetrapsyllus corfidii (Rothschild, 1904)	Tetrapsyllus	corfidii				ICZN			
104580	xAJ				ACCEPTED	SPECIES	Tetrapsyllus amplus (Jordan & Rothschild, 1923)	Tetrapsyllus	amplus				ICZN			
104590	xAJ				ACCEPTED	SPECIES	Tetrapsyllus comis Jordan, 1931	Tetrapsyllus	comis				ICZN			
104640	xAJ				ACCEPTED	SPECIES	Tetrapsyllus simulans Jameson & Fulk, 1977	Tetrapsyllus	simulans				ICZN			
104650	xAJ				ACCEPTED	SPECIES	Tetrapsyllus satyrus Beaucournu & Torres-Mura, 1986	Tetrapsyllus	satyrus				ICZN			
104630	xAJ				ACCEPTED	SPECIES	Tetrapsyllus rhombus Smit, 1955	Tetrapsyllus	rhombus				ICZN			
104620	xAJ				ACCEPTED	SPECIES	Tetrapsyllus maulinus Beaucournu & Gallardo, 1978	Tetrapsyllus	maulinus				ICZN			
xAL	x4U				ACCEPTED	GENUS	Polygenis									
105190	xAL				ACCEPTED	SPECIES	Polygenis impavidus Johnson, 1957	Polygenis	impavidus				ICZN			
105210	xAL				ACCEPTED	SPECIES	Polygenis litus (Jordan & Rothschild, 1908)	Polygenis	litus				ICZN			
105200	xAL				ACCEPTED	SPECIES	Polygenis litargus (Jordan & Rothschild, 1923)	Polygenis	litargus				ICZN			
105220	xAL				ACCEPTED	SPECIES	Polygenis martinezbaezi Vargas, 1951	Polygenis	martinezbaezi				ICZN			
105230	xAL				ACCEPTED	SPECIES	Polygenis massoiai Del Ponte, 1967	Polygenis	massoiai				ICZN			
105280	xAL				ACCEPTED	SPECIES	Polygenis odiosus Smit, 1958	Polygenis	odiosus				ICZN			
105240	xAL				ACCEPTED	SPECIES	Polygenis occidentalis (Cunha, 1914)	Polygenis	occidentalis				ICZN			
105260	105240				ACCEPTED	INFRASPECIFIC_NAME	Polygenis occidentalis occidentalis (Cunha, 1914)	Polygenis	occidentalis	occidentalis			ICZN			
105270	105240				ACCEPTED	INFRASPECIFIC_NAME	Polygenis occidentalis steganus (Jordan & Rothschild, 1923)	Polygenis	occidentalis	steganus			ICZN			
105250		105240			SYNONYM	SPECIES	Polygenis plaumanni (Wagner, 1936)	Polygenis	plaumanni				ICZN			
105330	xAL				ACCEPTED	SPECIES	Polygenis pradoi (Wagner, 1937)	Polygenis	pradoi				ICZN			
105290	xAL				ACCEPTED	SPECIES	Polygenis peronis (Jordan & Rothschild, 1923)	Polygenis	peronis				ICZN			
105340	xAL				ACCEPTED	SPECIES	Polygenis puelche Del Ponte, 1963	Polygenis	puelche				ICZN			
105360		105340			SYNONYM	SUBSPECIES	Polygenis puelche puelche (Del Ponte & Riesel, 1939)	Polygenis	puelche	puelche			ICZN			
105350		105340			SYNONYM	SPECIES	Polygenis fornesi Del Ponte, 1967	Polygenis	fornesi				ICZN			
105300	xAL				ACCEPTED	SPECIES	Polygenis platensis (Jordan & Rothschild, 1908)	Polygenis	platensis				ICZN			
105310	105300				ACCEPTED	INFRASPECIFIC_NAME	Polygenis platensis platensis (Jordan & Rothschild, 1908)	Polygenis	platensis	platensis			ICZN			
105320	105300				ACCEPTED	INFRASPECIFIC_NAME	Polygenis platensis cisandinus (Jordan, 1939)	Polygenis	platensis	cisandinus			ICZN			
105390	xAL				ACCEPTED	SPECIES	Polygenis rimatus (Jordan, 1932)	Polygenis	rimatus				ICZN			
105400		105390			SYNONYM	SPECIES	Polygenis atra Guimaraes, 1947	Polygenis	atra				ICZN			
105370	xAL				ACCEPTED	SPECIES	Polygenis pygaerus (Wagner, 1937)	Polygenis	pygaerus				ICZN			
105380		105370			SYNONYM	SPECIES	Polygenis dentei Guimaraes, 1947	Polygenis	dentei				ICZN			
105180	xAL				ACCEPTED	SPECIES	Polygenis hopkinsi Mendez, 1977	Polygenis	hopkinsi				ICZN			
105160	xAL				ACCEPTED	SPECIES	Polygenis gwyni (C.Fox, 1914)	Polygenis	gwyni				ICZN			
105170		105160			SYNONYM	SPECIES	Polygenis sigmodoni Stewart, 1930	Polygenis	sigmodoni				ICZN			
105150	xAL				ACCEPTED	SPECIES	Polygenis guimaraesi Linardi, 1978	Polygenis	guimaraesi				ICZN			
105120	xAL				ACCEPTED	SPECIES	Polygenis frustratus Johnson, 1957	Polygenis	frustratus				ICZN			
105140		105120			SYNONYM	SPECIES	Polygenis oxymycteri Del Ponte, 1967	Polygenis	oxymycteri				ICZN			
105130		105120			SYNONYM	SPECIES	Polygenis magellanicus Del Ponte, 1967	Polygenis	magellanicus				ICZN			
104840	xAL				ACCEPTED	SPECIES	Polygenis nitidus (Johnson, 1957)	Polygenis	nitidus				ICZN			
104860	xAL				ACCEPTED	SPECIES	Polygenis acodontis (Jordan & Rothschild, 1923)	Polygenis	acodontis				ICZN			
104770	xAL				ACCEPTED	SPECIES	Polygenis klagesi (Rothschild, 1904)	Polygenis	klagesi				ICZN			
104790	104770				ACCEPTED	INFRASPECIFIC_NAME	Polygenis klagesi rangeli Smit, 1987	Polygenis	klagesi	rangeli			ICZN			
104800	104770				ACCEPTED	INFRASPECIFIC_NAME	Polygenis klagesi samuelis (Jordan & Rothschild, 1923)	Polygenis	klagesi	samuelis			ICZN			
104780	104770				ACCEPTED	INFRASPECIFIC_NAME	Polygenis klagesi klagesi (Rothschild, 1904)	Polygenis	klagesi	klagesi			ICZN			
104830	xAL				ACCEPTED	SPECIES	Polygenis lopesi Guimaraes & Linardi, 1993	Polygenis	lopesi				ICZN			
104910	xAL				ACCEPTED	SPECIES	Polygenis atopus (Jordan & Rothschild, 1922)	Polygenis	atopus				ICZN			
104920		104910			SYNONYM	SPECIES	Polygenis agilis (Prado, 1933)	Polygenis	agilis				ICZN			
104930		104910			SYNONYM	SPECIES	Polygenis truncatus (Guimaraes, 1936)	Polygenis	truncatus				ICZN			
104940	xAL				ACCEPTED	SPECIES	Polygenis axius (Jordan & Rothschild, 1923)	Polygenis	axius				ICZN			
104970	104940				ACCEPTED	INFRASPECIFIC_NAME	Polygenis axius pessoai Guimaraes, 1956	Polygenis	axius	pessoai			ICZN			
104980	104940				ACCEPTED	INFRASPECIFIC_NAME	Polygenis axius proximus Guimaraes, 1948	Polygenis	axius	proximus			ICZN			
104950	104940				ACCEPTED	INFRASPECIFIC_NAME	Polygenis axius axius (Jordan & Rothschild, 1923)	Polygenis	axius	axius			ICZN			
104960		104940			SYNONYM	SPECIES	Polygenis gardellai Del Ponte, 1967	Polygenis	gardellai				ICZN			
104870	xAL				ACCEPTED	SPECIES	Polygenis adelus (Jordan & Rothschild, 1923)	Polygenis	adelus				ICZN			
104890		104870			SYNONYM	SUBSPECIES	Polygenis adelus versutus (Guimaraes, 1942)	Polygenis	adelus	versutus			ICZN			
104880		104870			SYNONYM	SPECIES	Polygenis versuta Guimaraes, 1942	Polygenis	versuta				ICZN			
104900	xAL				ACCEPTED	SPECIES	Polygenis adocetus Traub, 1950	Polygenis	adocetus				ICZN			
105040	xAL				ACCEPTED	SPECIES	Polygenis byturus (Jordan & Rothschild, 1923)	Polygenis	byturus				ICZN			
105050		105040			SYNONYM	SPECIES	Polygenis breyeri Del Ponte, 1963	Polygenis	breyeri				ICZN			
105060	xAL				ACCEPTED	SPECIES	Polygenis caucensis Mendez, 1977	Polygenis	caucensis				ICZN			
104990	xAL				ACCEPTED	SPECIES	Polygenis bohlsi (Wagner, 1901)	Polygenis	bohlsi				ICZN			
105020	104990				ACCEPTED	INFRASPECIFIC_NAME	Polygenis bohlsi jordani (Costa Lima, 1937)	Polygenis	bohlsi	jordani			ICZN			
105000	104990				ACCEPTED	INFRASPECIFIC_NAME	Polygenis bohlsi bohlsi (Wagner, 1901)	Polygenis	bohlsi	bohlsi			ICZN			
105010		104990			SYNONYM	SPECIES	Polygenis bernhardi (Jordan & Rothschild, 1908)	Polygenis	bernhardi				ICZN			
105030	xAL				ACCEPTED	SPECIES	Polygenis brachinus Jordan, 1950	Polygenis	brachinus				ICZN			
105090	xAL				ACCEPTED	SPECIES	Polygenis dunni (Jordan & Rothschild, 1922)	Polygenis	dunni				ICZN			
105100		105090			SYNONYM	SPECIES	Polygenis ambersoni Traub & Johnson, 1952	Polygenis	ambersoni				ICZN			
105110	xAL				ACCEPTED	SPECIES	Polygenis floridanus Johnson & Layne, 1961	Polygenis	floridanus				ICZN			
