"TPTdataset","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","infraorder","superfamily","subfamily","canonicalName"
"BYU",864,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus aralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"aralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus aralis"
"BYU",872,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus arcotus (Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,1921,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"arcotus",NA,NA,NA,"(Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus arcotus"
"BYU",883,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus argutus (Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,1921,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"argutus",NA,NA,NA,"(Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus argutus"
"BYU",905,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus atlantis Jordan, 1937",NA,NA,NA,NA,NA,1937,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"atlantis",NA,NA,NA,"Jordan, 1937",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus atlantis"
"BYU",909,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus atsbi Beaucournu, Meheretu & Laudisoit, 2012",NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"atsbi",NA,NA,NA,"Beaucournu, Meheretu & Laudisoit, 2012",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus atsbi"
"BYU",929,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus baltazardi FarhangAzad, 1970",NA,NA,NA,NA,NA,1970,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"baltazardi",NA,NA,NA,"FarhangAzad, 1970",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus baltazardi"
"BYU",933,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus barbarus (Jordan & Rothschild 1912)",NA,NA,NA,NA,NA,1912,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"barbarus",NA,NA,NA,"(Jordan & Rothschild 1912)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus barbarus"
"BYU",1015,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus bunni Hubbard, 1956",NA,NA,NA,NA,NA,1956,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"bunni",NA,NA,NA,"Hubbard, 1956",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus bunni"
"BYU",1080,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus ceylonensis Smit, 1953",NA,NA,NA,NA,NA,1953,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"ceylonensis",NA,NA,NA,"Smit, 1953",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus ceylonensis"
"BYU",1089,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus chayuensis Wang & Liu, 1981",NA,NA,NA,NA,NA,1981,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"chayuensis",NA,NA,NA,"Wang & Liu, 1981",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus chayuensis"
"BYU",1145,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus consimilis (Wagner 1898)",NA,NA,NA,NA,NA,1898,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"consimilis",NA,NA,NA,"(Wagner 1898)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus consimilis"
"BYU",1301,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus durii Hubbard, 1956",NA,NA,NA,NA,NA,1956,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"durii",NA,NA,NA,"Hubbard, 1956",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus durii"
"BYU",1322,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus elongatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"elongatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus elongatus"
"BYU",1336,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus eremicus Lewis, 1973",NA,NA,NA,NA,NA,1973,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"eremicus",NA,NA,NA,"Lewis, 1973",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus eremicus"
"BYU",1378,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus farahae FarhangAzad, 1973",NA,NA,NA,NA,NA,1973,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"farahae",NA,NA,NA,"FarhangAzad, 1973",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus farahae"
"BYU",1380,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus fasciatus (Bosc 1800)",NA,NA,NA,NA,NA,1800,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"fasciatus",NA,NA,NA,"(Bosc 1800)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus fasciatus"
"BYU",1388,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus fidus (Jordan & Rothschild 1915)",NA,NA,NA,NA,NA,1915,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"fidus",NA,NA,NA,"(Jordan & Rothschild 1915)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus fidus"
"BYU",1441,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus garamanticus Beaucournu & Launay, 1988",NA,NA,NA,NA,NA,1988,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"garamanticus",NA,NA,NA,"Beaucournu & Launay, 1988",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus garamanticus"
"BYU",1449,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus geneatus Traub, 1963",NA,NA,NA,NA,NA,1963,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"geneatus",NA,NA,NA,"Traub, 1963",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus geneatus"
"BYU",1546,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus henleyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"henleyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus henleyi"
"BYU",1631,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus incisus (Jordan & Rothschild 1913)",NA,NA,NA,NA,NA,1913,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"incisus",NA,NA,NA,"(Jordan & Rothschild 1913)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus incisus"
"BYU",1668,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus iranus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"iranus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus iranus"
"BYU",1680,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus jabeljaisensis Chaber, Lignereux, Cardenas, Melville & Beaucournu, 2016",NA,NA,NA,NA,NA,2016,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"jabeljaisensis",NA,NA,NA,"Chaber, Lignereux, Cardenas, Melville & Beaucournu, 2016",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus jabeljaisensis"
"BYU",1761,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus laeviceps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"laeviceps",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus laeviceps"
"BYU",1835,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus londiniensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"londiniensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus londiniensis"
"BYU",1925,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus maurus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"maurus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus maurus"
"BYU",1933,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus medus Jordan, 1938",NA,NA,NA,NA,NA,1938,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"medus",NA,NA,NA,"Jordan, 1938",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus medus"
"BYU",1963,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus mikulini (Kunitsky & Kynitskaya 1961)",NA,NA,NA,NA,NA,1961,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"mikulini",NA,NA,NA,"(Kunitsky & Kynitskaya 1961)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus mikulini"
"BYU",1982,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus mokrzeckyi (Wagner 1916)",NA,NA,NA,NA,NA,1916,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"mokrzeckyi",NA,NA,NA,"(Wagner 1916)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus mokrzeckyi"
"BYU",1987,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus monstosus (Wagner 1928)",NA,NA,NA,NA,NA,1928,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"monstosus",NA,NA,NA,"(Wagner 1928)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus monstosus"
"BYU",2056,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus nicanus Jordan, 1937",NA,NA,NA,NA,NA,1937,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"nicanus",NA,NA,NA,"Jordan, 1937",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus nicanus"
"BYU",2066,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus nilgiriensis (Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,1921,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"nilgiriensis",NA,NA,NA,"(Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus nilgiriensis"
"BYU",2134,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus oranus (Jordan 1931)",NA,NA,NA,NA,NA,1931,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"oranus",NA,NA,NA,"(Jordan 1931)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus oranus"
"BYU",2246,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus philippovi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"philippovi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus philippovi"
"BYU",2304,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus pringlei Hubbard, 1956",NA,NA,NA,NA,NA,1956,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"pringlei",NA,NA,NA,"Hubbard, 1956",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus pringlei"
"BYU",2323,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus pumilionis Smit, 1960",NA,NA,NA,NA,NA,1960,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"pumilionis",NA,NA,NA,"Smit, 1960",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus pumilionis"
"BYU",2324,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus punensis (Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,1921,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"punensis",NA,NA,NA,"(Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus punensis"
"BYU",2325,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus punjabensis (Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,1921,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"punjabensis",NA,NA,NA,"(Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus punjabensis"
"BYU",2428,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus sarinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"sarinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus sarinus"
"BYU",2509,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus simla (Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,1921,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"simla",NA,NA,NA,"(Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus simla"
"BYU",2521,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus sinaiensis Smit, 1960",NA,NA,NA,NA,NA,1960,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"sinaiensis",NA,NA,NA,"Smit, 1960",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus sinaiensis"
"BYU",2522,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus sincerus (Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,1921,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"sincerus",NA,NA,NA,"(Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus sincerus"
"BYU",2639,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus tamilanus (Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,1921,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"tamilanus",NA,NA,NA,"(Jordan & Rothschild 1921)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus tamilanus"
"BYU",2670,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus tersus (Jordan & Rothschild 1915)",NA,NA,NA,NA,NA,1915,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"tersus",NA,NA,NA,"(Jordan & Rothschild 1915)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus tersus"
"BYU",2766,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus turkmenicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"turkmenicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus turkmenicus"
"BYU",2805,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus vauceli Klein, 1963",NA,NA,NA,NA,NA,1963,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"vauceli",NA,NA,NA,"Klein, 1963",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus vauceli"
"BYU",2822,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus vlasovi (Vlasov & Ioff 1937)",NA,NA,NA,NA,NA,1937,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"vlasovi",NA,NA,NA,"(Vlasov & Ioff 1937)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus vlasovi"
"BYU",2863,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus wualis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"wualis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus wualis"
"BYU",2891,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus ziarus Klein, 1963",NA,NA,NA,NA,NA,1963,NA,NA,NA,NA,"Siphonaptera","Ceratophyllidae","Nosopsyllus",NA,"ziarus",NA,NA,NA,"Klein, 1963",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ceratophyllinae","Nosopsyllus ziarus"
"BYU",203,NA,NA,NA,NA,NA,NA,NA,"Notiopsylla enciari enciari Smit, 1957",NA,NA,NA,NA,NA,1957,NA,NA,NA,NA,"Siphonaptera","Pygiopsyllidae","Notiopsylla",NA,"enciari","enciari",NA,NA,"Smit, 1957",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA,"Notiopsylla enciari enciari"
"BYU",318,NA,NA,NA,NA,NA,NA,NA,"Notiopsylla kerguelensis kerguelensis (Taschenberg 1880)",NA,NA,NA,NA,NA,1880,NA,NA,NA,NA,"Siphonaptera","Pygiopsyllidae","Notiopsylla",NA,"kerguelensis","kerguelensis",NA,NA,"(Taschenberg 1880)",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA,"Notiopsylla kerguelensis kerguelensis"
"BYU",513,NA,NA,NA,NA,NA,NA,NA,"Notiopsylla enciari regula Smit, 1979",NA,NA,NA,NA,NA,1979,NA,NA,NA,NA,"Siphonaptera","Pygiopsyllidae","Notiopsylla",NA,"enciari","regula",NA,NA,"Smit, 1979",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA,"Notiopsylla enciari regula"
"BYU",628,NA,NA,NA,NA,NA,NA,NA,"Notiopsylla kerguelensis tenuata Smit, 1979",NA,NA,NA,NA,NA,1979,NA,NA,NA,NA,"Siphonaptera","Pygiopsyllidae","Notiopsylla",NA,"kerguelensis","tenuata",NA,NA,"Smit, 1979",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA,"Notiopsylla kerguelensis tenuata"
"BYU",1167,NA,NA,NA,NA,NA,NA,NA,"Notiopsylla corynetes Smit, 1979",NA,NA,NA,NA,NA,1979,NA,NA,NA,NA,"Siphonaptera","Pygiopsyllidae","Notiopsylla",NA,"corynetes",NA,NA,NA,"Smit, 1979",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA,"Notiopsylla corynetes"
"BYU",1325,NA,NA,NA,NA,NA,NA,NA,"Notiopsylla enciari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Pygiopsyllidae","Notiopsylla",NA,"enciari",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA,"Notiopsylla enciari"
"BYU",1726,NA,NA,NA,NA,NA,NA,NA,"Notiopsylla kerguelensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Pygiopsyllidae","Notiopsylla",NA,"kerguelensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA,"Notiopsylla kerguelensis"
"BYU",2221,NA,NA,NA,NA,NA,NA,NA,"Notiopsylla peregrinus Smit, 1979",NA,NA,NA,NA,NA,1979,NA,NA,NA,NA,"Siphonaptera","Pygiopsyllidae","Notiopsylla",NA,"peregrinus",NA,NA,NA,"Smit, 1979",NA,NA,NA,NA,NA,"Pygiopsyllomorpha","Pygiopsylloidea",NA,"Notiopsylla peregrinus"
"BYU",32,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla ancyluris ancyluris Jordan, 1942",NA,NA,NA,NA,NA,1942,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"ancyluris","ancyluris",NA,NA,"Jordan, 1942",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae","Nycteridopsylla ancyluris ancyluris"
"BYU",80,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla trigona balcanica Hurka, 1965",NA,NA,NA,NA,NA,1965,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"trigona","balcanica",NA,NA,"Hurka, 1965",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae","Nycteridopsylla trigona balcanica"
"BYU",312,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla ancyluris johanae Hurka, 1970",NA,NA,NA,NA,NA,1970,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"ancyluris","johanae",NA,NA,"Hurka, 1970",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae","Nycteridopsylla ancyluris johanae"
"BYU",657,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla trigona trigona (Ioff & Labunets 1953)",NA,NA,NA,NA,NA,1953,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"trigona","trigona",NA,NA,"(Ioff & Labunets 1953)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae","Nycteridopsylla trigona trigona"
"BYU",813,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla ancyluris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"ancyluris",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae","Nycteridopsylla ancyluris"
"BYU",1036,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla calceata (Ioff & Labunets 1953)",NA,NA,NA,NA,NA,1953,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"calceata",NA,NA,NA,"(Ioff & Labunets 1953)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae","Nycteridopsylla calceata"
"BYU",1086,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla chapini Jordan, 1929",NA,NA,NA,NA,NA,1929,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"chapini",NA,NA,NA,"Jordan, 1929",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae","Nycteridopsylla chapini"
"BYU",1236,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla dicondylata Wang, 1959",NA,NA,NA,NA,NA,1959,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"dicondylata",NA,NA,NA,"Wang, 1959",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae","Nycteridopsylla dicondylata"
"BYU",1237,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla dictena (Kolenati 1856)",NA,NA,NA,NA,NA,1856,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"dictena",NA,NA,NA,"(Kolenati 1856)",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae","Nycteridopsylla dictena"
"BYU",1350,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla eusarca Dampf, 1908",NA,NA,NA,NA,NA,1908,NA,NA,NA,NA,"Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"eusarca",NA,NA,NA,"Dampf, 1908",NA,NA,NA,NA,NA,"Ceratophyllomorpha","Ceratophylloidea","Ischnopsyllinae","Nycteridopsylla eusarca"
