TPTdataset,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,infraorder,superfamily,subfamily,canonicalName,dupe_dataset,reason
BYU,2,,,,,,,,"Ctenophthalmus evidens abyssinicus Beaucournu, 1991",,,,,,1991,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,evidens,abyssinicus,,,"Beaucournu, 1991",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus evidens abyssinicus,,FALSE
BYU,13,,,,,,,,Ctenophthalmus agyrtes agyrtes (Heller 1896),,,,,,1896,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,agyrtes,agyrtes,,,(Heller 1896),,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus agyrtes agyrtes,,FALSE
BYU,16,,,,,,,,"Ctenophthalmus apertus allani Smit, 1955",,,,,,1955,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,apertus,allani,,,"Smit, 1955",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus apertus allani,,FALSE
BYU,20,,,,,,,,"Ctenophthalmus golovi alpestris Argyropulo, 1935",,,,,,1935,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,golovi,alpestris,,,"Argyropulo, 1935",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus golovi alpestris,,FALSE
BYU,30,,,,,,,,"Ctenophthalmus audax anarcus Smit, 1976",,,,,,1976,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,audax,anarcus,,,"Smit, 1976",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus audax anarcus,,FALSE
BYU,31,,,,,,,,"Ctenophthalmus bureschi anatolicus Peus, 1977",,,,,,1977,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,bureschi,anatolicus,,,"Peus, 1977",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus bureschi anatolicus,,FALSE
BYU,34,,,,,,,,"Ctenophthalmus andorrensis andorrensis Smit, 1960",,,,,,1960,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,andorrensis,andorrensis,,,"Smit, 1960",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus andorrensis andorrensis,,FALSE
BYU,42,,,,,,,,"Ctenophthalmus ansorgei ansorgei Rothschild, 1907",,,,,,1907,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,ansorgei,ansorgei,,,"Rothschild, 1907",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus ansorgei ansorgei,,FALSE
BYU,45,,,,,,,,"Ctenophthalmus apertus apertus Jordan & Rothschild, 1921",,,,,,1921,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,apertus,apertus,,,"Jordan & Rothschild, 1921",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus apertus apertus,,FALSE
BYU,55,,,,,,,,"Ctenophthalmus baeticus arvernus Jordan, 1931",,,,,,1931,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,baeticus,arvernus,,,"Jordan, 1931",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus baeticus arvernus,,FALSE
BYU,58,,,,,,,,"Ctenophthalmus secundus asiaticus Argyropulo, 1935",,,,,,1935,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,secundus,asiaticus,,,"Argyropulo, 1935",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus secundus asiaticus,,FALSE
BYU,60,,,,,,,,"Ctenophthalmus niethammeri aspromontis Beaucournu, Valle & Launay, 1981",,,,,,1981,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,niethammeri,aspromontis,,,"Beaucournu, Valle & Launay, 1981",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus niethammeri aspromontis,,FALSE
BYU,61,,,,,,,,Ctenophthalmus assimilis assimilis (Taschenberg 1880),,,,,,1880,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,assimilis,assimilis,,,(Taschenberg 1880),,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus assimilis assimilis,,FALSE
BYU,68,,,,,,,,"Ctenophthalmus audax audax Jordan & Rothschild, 1913",,,,,,1913,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,audax,audax,,,"Jordan & Rothschild, 1913",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus audax audax,,FALSE
BYU,74,,,,,,,,"Ctenophthalmus apertus azevedoi Beaucournu, 1972",,,,,,1972,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,apertus,azevedoi,,,"Beaucournu, 1972",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus apertus azevedoi,,FALSE
BYU,76,,,,,,,,"Ctenophthalmus baeticus baeticus Rothschild, 1910",,,,,,1910,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,baeticus,baeticus,,,"Rothschild, 1910",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus baeticus baeticus,,FALSE
BYU,79,,,,,,,,"Ctenophthalmus dolichus bair Ioff, 1940",,,,,,1940,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,dolichus,bair,,,"Ioff, 1940",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus dolichus bair,,FALSE
BYU,90,,,,,,,,"Ctenophthalmus assimilis bernhardus Peus, 1965",,,,,,1965,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,assimilis,bernhardus,,,"Peus, 1965",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus assimilis bernhardus,,FALSE
BYU,92,,,,,,,,"Ctenophthalmus bifidatus bifidatus Smit, 1960",,,,,,1960,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,bifidatus,bifidatus,,,"Smit, 1960",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus bifidatus bifidatus,,FALSE
BYU,97,,,,,,,,"Ctenophthalmus bisoctodentatus bisoctodentatus Kolenati, 1863",,,,,,1863,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,bisoctodentatus,bisoctodentatus,,,"Kolenati, 1863",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus bisoctodentatus bisoctodentatus,,FALSE
BYU,100,,,,,,,,"Ctenophthalmus bogatschevi bogatschevi Wagner & Argyropulo, 1934",,,,,,1934,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,bogatschevi,bogatschevi,,,"Wagner & Argyropulo, 1934",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus bogatschevi bogatschevi,,FALSE
BYU,103,,,,,,,,"Ctenophthalmus baeticus boisseauorum Beaucournu, 1968",,,,,,1968,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,baeticus,boisseauorum,,,"Beaucournu, 1968",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus baeticus boisseauorum,,FALSE
BYU,109,,,,,,,,"Ctenophthalmus nifetodes brelihi Rosicky & Carnelutti, 1959",,,,,,1959,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,nifetodes,brelihi,,,"Rosicky & Carnelutti, 1959",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus nifetodes brelihi,,FALSE
BYU,111,,,,,,,,"Ctenophthalmus breviprojiciens breviprojiciens Li & Huang, 1980",,,,,,1980,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,breviprojiciens,breviprojiciens,,,"Li & Huang, 1980",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus breviprojiciens breviprojiciens,,FALSE
BYU,112,,,,,,,,"Ctenophthalmus bureschi bureschi Rosicky, 1959",,,,,,1959,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,bureschi,bureschi,,,"Rosicky, 1959",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus bureschi bureschi,,FALSE
BYU,113,,,,,,,,"Ctenophthalmus capriciosus bychowsky Vysotskaya, 1968",,,,,,1968,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,capriciosus,bychowsky,,,"Vysotskaya, 1968",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus capriciosus bychowsky,,FALSE
BYU,114,,,,,,,,"Ctenophthalmus calceatus cabirus Jordan & Rothschild, 1913",,,,,,1913,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,calceatus,cabirus,,,"Jordan & Rothschild, 1913",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus calceatus cabirus,,FALSE
BYU,116,,,,,,,,"Ctenophthalmus safii calabricus Beaucournu, Valle & Launay, 1981",,,,,,1981,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,safii,calabricus,,,"Beaucournu, Valle & Launay, 1981",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus safii calabricus,,FALSE
BYU,118,,,,,,,,"Ctenophthalmus calceatus calceatus Waterston, 1912",,,,,,1912,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,calceatus,calceatus,,,"Waterston, 1912",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus calceatus calceatus,,FALSE
BYU,121,,,,,,,,"Ctenophthalmus capriciosus capriciosus Smit, 1960",,,,,,1960,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,capriciosus,capriciosus,,,"Smit, 1960",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus capriciosus capriciosus,,FALSE
BYU,124,,,,,,,,"Ctenophthalmus andorrensis catalaniensis Beaucournu, 1973",,,,,,1973,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,andorrensis,catalaniensis,,,"Beaucournu, 1973",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus andorrensis catalaniensis,,FALSE
BYU,125,,,,,,,,"Ctenophthalmus ansorgei catanganus Jordan, 1936",,,,,,1936,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,ansorgei,catanganus,,,"Jordan, 1936",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus ansorgei catanganus,,FALSE
BYU,128,,,,,,,,"Ctenophthalmus egregius celatus Beaucournu, Valle & Launay, 1981",,,,,,1981,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,egregius,celatus,,,"Beaucournu, Valle & Launay, 1981",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus egregius celatus,,FALSE
BYU,131,,,,,,,,"Ctenophthalmus bisoctodentatus certus Beaucournu, 1979",,,,,,1979,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,bisoctodentatus,certus,,,"Beaucournu, 1979",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus bisoctodentatus certus,,FALSE
BYU,132,,,,,,,,"Ctenophthalmus nivalis cervinus Jordan & Rothschild, 1920",,,,,,1920,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,nivalis,cervinus,,,"Jordan & Rothschild, 1920",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus nivalis cervinus,,FALSE
BYU,137,,,,,,,,"Ctenophthalmus secundus cilicius Peus, 1977",,,,,,1977,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,secundus,cilicius,,,"Peus, 1977",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus secundus cilicius,,FALSE
BYU,148,,,,,,,,"Ctenophthalmus congener congener Rothschild, 1907",,,,,,1907,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,congener,congener,,,"Rothschild, 1907",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus congener congener,,FALSE
BYU,149,,,,,,,,"Ctenophthalmus congeneroides congeneroides Wagner, 1930",,,,,,1930,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,congeneroides,congeneroides,,,"Wagner, 1930",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus congeneroides congeneroides,,FALSE
BYU,152,,,,,,,,"Ctenophthalmus evidens convexus Smit, 1975",,,,,,1975,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,evidens,convexus,,,"Smit, 1975",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus evidens convexus,,FALSE
BYU,154,,,,,,,,"Ctenophthalmus cophurus cophurus Jordan & Rothschild, 1913",,,,,,1913,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,cophurus,cophurus,,,"Jordan & Rothschild, 1913",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus cophurus cophurus,,FALSE
BYU,160,,,,,,,,"Ctenophthalmus agyrtes cultur Beaucournu, Valle & Launay, 1981",,,,,,1981,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,agyrtes,cultur,,,"Beaucournu, Valle & Launay, 1981",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus agyrtes cultur,,FALSE
BYU,172,,,,,,,,"Ctenophthalmus evidens derocki Laudisoit & Beaucournu, 2009",,,,,,2009,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,evidens,derocki,,,"Laudisoit & Beaucournu, 2009",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus evidens derocki,,FALSE
BYU,176,,,,,,,,"Ctenophthalmus agyrtes dinarus Rostigayev, 1959",,,,,,1959,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,agyrtes,dinarus,,,"Rostigayev, 1959",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus agyrtes dinarus,,FALSE
BYU,184,,,,,,,,"Ctenophthalmus nobilis dobyi Beaucournu, 1962",,,,,,1962,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,nobilis,dobyi,,,"Beaucournu, 1962",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus nobilis dobyi,,FALSE
BYU,186,,,,,,,,"Ctenophthalmus dolichus dolichus Rothschild, 1913",,,,,,1913,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,dolichus,dolichus,,,"Rothschild, 1913",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus dolichus dolichus,,FALSE
BYU,187,,,,,,,,"Ctenophthalmus orphilus dolomiticus Jordan, 1928",,,,,,1928,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,orphilus,dolomiticus,,,"Jordan, 1928",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus orphilus dolomiticus,,FALSE
BYU,188,,,,,,,,"Ctenophthalmus kirschenblatti dombaicus Rostigayev, 1967",,,,,,1967,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,kirschenblatti,dombaicus,,,"Rostigayev, 1967",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus kirschenblatti dombaicus,,FALSE
BYU,192,,,,,,,,"Ctenophthalmus nifetodes dzukici Brelih, 1986",,,,,,1986,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,nifetodes,dzukici,,,"Brelih, 1986",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus nifetodes dzukici,,FALSE
BYU,195,,,,,,,,"Ctenophthalmus egregius egregius Peus, 1964",,,,,,1964,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,egregius,egregius,,,"Peus, 1964",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus egregius egregius,,FALSE
BYU,196,,,,,,,,"Ctenophthalmus gratus elaeus Peus, 1958",,,,,,1958,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,gratus,elaeus,,,"Peus, 1958",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus gratus elaeus,,FALSE
BYU,201,,,,,,,,"Ctenophthalmus evidens elogonensis Jordan, 1938",,,,,,1938,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,evidens,elogonensis,,,"Jordan, 1938",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus evidens elogonensis,,FALSE
BYU,209,,,,,,,,"Ctenophthalmus assimilis errectus Smit & Rosicky, 1965",,,,,,1965,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,assimilis,errectus,,,"Smit & Rosicky, 1965",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus assimilis errectus,,FALSE
BYU,211,,,,,,,,"Ctenophthalmus nifetodes eugeniae Wagner, 1938",,,,,,1938,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,nifetodes,eugeniae,,,"Wagner, 1938",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus nifetodes eugeniae,,FALSE
BYU,213,,,,,,,,"Ctenophthalmus agyrtes eurous Jordan & Rothschild, 1912",,,,,,1912,,,,,Siphonaptera,Ctenophthalmidae,Ctenophthalmus,,agyrtes,eurous,,,"Jordan & Rothschild, 1912",,,,,,Hystrichopsyllomorpha,Hystrichopsylloidea,Ctenophthalminae,Ctenophthalmus agyrtes eurous,,FALSE
